"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72403793728","2022-06-23T09:13:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","66","66",,"-RA:02 |RA |RA",,,"100","29.91","FEW:02 8 OVC:08 13","29.82","4.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11006/23/22 09:13:02 METAR KDAA 231413Z 00000KT 4SM -RA FEW008 OVC013 19/19 A2990 RMK AO2 DZE1355RAB1355 SLP128 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T09:18:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","66","66",,"-DZ:01 |DZ |DZ",,,"100","29.92","OVC:08 15","29.83","5.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/23/22 09:18:02 METAR KDAA 231418Z 00000KT 5SM -DZ OVC015 19/19 A2991 RMK AO2 DZE1355RAB1355E16DZB16 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T09:30:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,,,,"94","29.92","FEW:02 8 OVC:08 17","29.83","9.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 09:30:02 METAR KDAA 231430Z 00000KT 9SM FEW008 OVC017 19/18 A2991 RMK AO2 DZE1355RAB1355E16DZB16E30 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T09:34:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.92","FEW:02 8 SCT:04 14 OVC:08 19","29.83","9.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13306/23/22 09:34:02 METAR KDAA 231434Z 00000KT 9SM -DZ FEW008 SCT014 OVC019 19/18 A2991 RMK AO2 DZE1355RAB1355E16DZB16E30DZB34 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T09:40:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.92","SCT:04 7 OVC:08 17","29.83","7.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12606/23/22 09:40:02 METAR KDAA 231440Z 00000KT 7SM -DZ SCT007 OVC017 19/18 A2991 RMK AO2 DZE1355RAB1355E16DZB16E30DZB34 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T09:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","65","66","0.03","-DZ:01 |DZ |DZ","-0.04","2","97","29.92","FEW:02 7 SCT:04 13 OVC:08 19","29.83","7.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16106/23/22 09:56:02 METAR KDAA 231456Z 00000KT 7SM -DZ FEW007 SCT013 OVC019 19/18 A2991 RMK AO2 DZE1355RAB1355E16DZB16E30DZB34 SLP131 P0003 60007 T01870182 52013 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:03:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,,,,"94","29.92","SCT:04 7 BKN:07 13 OVC:08 19","29.83","7.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12606/23/22 10:03:02 METAR KDAA 231503Z 00000KT 7SM SCT007 BKN013 OVC019 19/18 A2991 RMK AO2 DZE03 CIG 013V019 BKN V SCT SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:04:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.92","SCT:04 7 BKN:07 13 OVC:08 19","29.83","6.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13506/23/22 10:04:02 METAR KDAA 231504Z 00000KT 6SM -DZ SCT007 BKN013 OVC019 19/18 A2991 RMK AO2 DZE03DZB04 CIG 013V019 BKN V SCT SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:10:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.92","SCT:04 7 OVC:08 18","29.83","6.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/23/22 10:10:02 METAR KDAA 231510Z 00000KT 6SM -DZ SCT007 OVC018 19/18 A2991 RMK AO2 DZE03DZB04 CIG 013V019 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:25:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.92","SCT:04 7 OVC:08 14","29.83","4.00","65","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/23/22 10:25:02 METAR KDAA 231525Z 11003KT 4SM -DZ SCT007 OVC014 19/18 A2991 RMK AO2 DZE03DZB04 CIG 012V016 SLP131 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:41:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","64","66",,,,,"94","29.93","SCT:04 8 OVC:08 13","29.84","8.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/23/22 10:41:02 METAR KDAA 231541Z 00000KT 8SM SCT008 OVC013 19/18 A2992 RMK AO2 DZE03DZB04E41 SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.93","SCT:04 8 OVC:08 13","29.84","9.00","65","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12606/23/22 10:50:02 METAR KDAA 231550Z 10003KT 9SM -DZ SCT008 OVC013 19/18 A2992 RMK AO2 DZE03DZB04E41DZB50 CIG 008V013 SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T10:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","65","66","0.01","-DZ:01 |DZ |DZ",,,"96","29.93","OVC:08 11","29.84","8.00","65","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12306/23/22 10:56:02 METAR KDAA 231556Z 10003KT 8SM -DZ OVC011 19/18 A2992 RMK AO2 DZE03DZB04E41DZB50 SLP134 P0001 T01890182 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:08:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","64","66",,,,,"94","29.93","BKN:07 12 OVC:08 17","29.84","10.00","65","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/23/22 11:08:02 METAR KDAA 231608Z 11004KT 10SM BKN012 OVC017 19/18 A2992 RMK AO2 DZE08 SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:18:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","66",,,,,"100","29.93","SCT:04 8 OVC:08 15","29.84","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10806/23/22 11:18:02 METAR KDAA 231618Z 00000KT 10SM SCT008 OVC015 19/19 A2992 RMK AO2 DZE08 OVC V BKN SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:23:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","66",,,,,"100","29.93","BKN:07 8 OVC:08 15","29.84","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12006/23/22 11:23:02 METAR KDAA 231623Z 00000KT 10SM BKN008 OVC015 19/19 A2992 RMK AO2 DZE08 CIG 008V015 BKN V SCT SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:34:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","66",,,,,"100","29.93","SCT:04 9 BKN:07 15 BKN:07 20","29.84","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/23/22 11:34:02 METAR KDAA 231634Z 00000KT 10SM SCT009 BKN015 BKN020 19/19 A2992 RMK AO2 DZE08 CIG 008V015 BKN015 V OVC SLP134 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:39:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","66",,,,,"94","29.94","SCT:04 9 BKN:07 13 BKN:07 22","29.85","10.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 11:39:02 METAR KDAA 231639Z 00000KT 10SM SCT009 BKN013 BKN022 19/18 A2993 RMK AO2 DZE08 CIG 009V015 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:44:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","66","66",,,,,"100","29.94","SCT:04 8 BKN:07 16 BKN:07 22","29.85","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 11:44:02 METAR KDAA 231644Z 00000KT 10SM SCT008 BKN016 BKN022 19/19 A2993 RMK AO2 DZE08 CIG 010V016 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","66",,,,,"94","29.94","SCT:04 10 BKN:07 18 OVC:08 28","29.85","10.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 11:49:02 METAR KDAA 231649Z 00000KT 10SM SCT010 BKN018 OVC028 19/18 A2993 RMK AO2 DZE08 CIG 010V020 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:54:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","66","68",,,,,"94","29.94","BKN:07 11 BKN:07 19 OVC:08 28","29.85","10.00","67","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 11:54:02 METAR KDAA 231654Z 11004KT 10SM BKN011 BKN019 OVC028 20/19 A2993 RMK AO2 DZE08 CIG 011V020 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T11:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","65","67","T",,,,"94","29.94","BKN:07 11 BKN:07 17 BKN:07 29","29.85","10.00","66","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13306/23/22 11:56:02 METAR KDAA 231656Z 11004KT 10SM BKN011 BKN017 BKN029 20/19 A2993 RMK AO2 DZE08 CIG 011V020 SLP138 P0000 T01950185 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","66",,,,,"94","29.94","SCT:04 10 BKN:07 16 BKN:07 23","29.85","10.00","65","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/23/22 12:01:02 METAR KDAA 231701Z 10003KT 10SM SCT010 BKN016 BKN023 19/18 A2993 RMK AO2 CIG 011V016 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:06:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","68",,,,,"88","29.94","SCT:04 10 SCT:04 16 BKN:07 31","29.85","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09906/23/22 12:06:02 METAR KDAA 231706Z 00000KT 10SM SCT010 SCT016 BKN031 20/18 A2993 RMK AO2 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:11:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","68",,,,,"88","29.94","SCT:04 10 BKN:07 14 BKN:07 31","29.85","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/23/22 12:11:02 METAR KDAA 231711Z 00000KT 10SM SCT010 BKN014 BKN031 20/18 A2993 RMK AO2 CIG 014V031 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:16:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","66",,,,,"94","29.95","BKN:07 9 BKN:07 18 BKN:07 32","29.86","10.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/23/22 12:16:02 METAR KDAA 231716Z 00000KT 10SM BKN009 BKN018 BKN032 19/18 A2994 RMK AO2 CIG 009V018 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:21:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","66",,,,,"94","29.95","BKN:07 11 BKN:07 32","29.86","10.00","65","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09206/23/22 12:21:02 METAR KDAA 231721Z 11003KT 10SM BKN011 BKN032 19/18 A2994 RMK AO2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","BKN:07 9 OVC:08 13","29.86","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10406/23/22 12:46:02 METAR KDAA 231746Z 00000KT 10SM BKN009 OVC013 20/19 A2994 RMK AO2 CIG 009V012 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","BKN:07 11","29.86","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09506/23/22 12:51:02 METAR KDAA 231751Z 00000KT 10SM BKN011 20/19 A2994 RMK AO2 BKN V OVC SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T12:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","65","67",,,"-0.03","2","93","29.95","BKN:07 9 BKN:07 14","29.86","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13806/23/22 12:56:02 METAR KDAA 231756Z 00000KT 10SM BKN009 BKN014 20/18 A2994 RMK AO2 CIG 009V011 SLP141 60008 T01960184 10197 20186 52010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","SCT:04 8 BKN:07 13","29.86","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10406/23/22 13:01:02 METAR KDAA 231801Z 00000KT 10SM SCT008 BKN013 20/19 A2994 RMK AO2 CIG 009V013 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:06:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","66",,,,,"94","29.95","SCT:04 8 OVC:08 15","29.86","10.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/23/22 13:06:02 METAR KDAA 231806Z 00000KT 10SM SCT008 OVC015 19/18 A2994 RMK AO2 CIG 009V015 OVC V BKN SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:09:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","66",,,,,"94","29.95","BKN:07 7 BKN:07 12 OVC:08 17","29.86","9.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11006/23/22 13:09:02 METAR KDAA 231809Z 00000KT 9SM BKN007 BKN012 OVC017 19/18 A2994 RMK AO2 CIG 007V015 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:10:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","66",,"-DZ:01 |DZ |DZ",,,"94","29.95","BKN:07 7 BKN:07 12 OVC:08 17","29.86","9.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12006/23/22 13:10:02 METAR KDAA 231810Z 00000KT 9SM -DZ BKN007 BKN012 OVC017 19/18 A2994 RMK AO2 DZB09 CIG 007V015 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:20:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","66",,"-DZ:01 |DZ |DZ",,,"100","29.96","SCT:04 8 OVC:08 17","29.87","8.00","66","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12306/23/22 13:20:02 METAR KDAA 231820Z 09003KT 8SM -DZ SCT008 OVC017 19/19 A2995 RMK AO2 DZB09 CIG 007V017 OVC V BKN SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:26:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","68",,"-DZ:01 |DZ |DZ",,,"94","29.96","SCT:04 7 OVC:08 15","29.87","5.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10106/23/22 13:26:02 METAR KDAA 231826Z 00000KT 5SM -DZ SCT007 OVC015 20/19 A2995 RMK AO2 DZB09 SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:33:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","SCT:04 7 BKN:07 15 OVC:08 20","29.86","9.00","67","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/23/22 13:33:02 METAR KDAA 231833Z 11003KT 9SM SCT007 BKN015 OVC020 20/19 A2994 RMK AO2 DZB09E33 BKN V OVC SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","68",,"BR:1 ||",,,"94","29.96","BKN:07 8 OVC:08 15","29.87","5.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12506/23/22 13:53:02 METAR KDAA 231853Z 00000KT 5SM BR BKN008 OVC015 20/19 A2995 RMK AO2 DZB09E33 CIG 008V017 BKN V SCT SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","67","T","BR:1 ||",,,"95","29.96","BKN:07 8 OVC:08 15","29.87","6.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14106/23/22 13:56:02 METAR KDAA 231856Z 00000KT 6SM BR BKN008 OVC015 20/19 A2995 RMK AO2 DZB09E33 CIG 008V015 BKN V SCT SLP145 P0000 T01960188 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T13:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","68",,,,,"94","29.96","SCT:04 7 BKN:07 14 OVC:08 21","29.87","8.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11006/23/22 13:58:02 METAR KDAA 231858Z 00000KT 8SM SCT007 BKN014 OVC021 20/19 A2995 RMK AO2 CIG 008V015 SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T14:08:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","68",,,,,"94","29.96","BKN:07 7 OVC:08 12","29.87","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/23/22 14:08:02 METAR KDAA 231908Z 00000KT 10SM BKN007 OVC012 20/19 A2995 RMK AO2 CIG 007V014 BKN V SCT SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T14:13:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","68",,,,,"94","29.96","BKN:07 9 OVC:08 12","29.87","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10406/23/22 14:13:02 METAR KDAA 231913Z 00000KT 10SM BKN009 OVC012 20/19 A2995 RMK AO2 CIG 007V014 SLP145 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T14:28:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","OVC:08 10","29.86","10.00","67","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08506/23/22 14:28:02 METAR KDAA 231928Z 14003KT 10SM OVC010 20/19 A2994 RMK AO2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-06-23T14:33:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","68",,,,,"94","29.95","OVC:08 10","29.86","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09706/23/22 14:33:02 METAR KDAA 231933Z 00000KT 10SM OVC010 20/19 A2994 RMK AO2 CIG 008V010 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
